farm_id,crop_label,row,col,NDVI_t01,EVI_t01,NDMI_t01,NDVI_t02,EVI_t02,NDMI_t02,NDVI_t03,EVI_t03,NDMI_t03,NDVI_t04,EVI_t04,NDMI_t04,NDVI_t05,EVI_t05,NDMI_t05,NDVI_t06,EVI_t06,NDMI_t06,NDVI_t07,EVI_t07,NDMI_t07,NDVI_t08,EVI_t08,NDMI_t08
farm_00000,Rice,14,6,0.3610749840736389,3.0,0.1982446163892746,0.4693641662597656,2.5051419734954834,0.2305954545736313,0.451994389295578,2.0957248210906982,0.2261340618133545,0.06293002516031265,-0.1094570904970169,0.1738324612379074,0.4920690357685089,1.7876139879226685,0.2649623155593872,0.2767704427242279,0.7014045715332031,0.10120979696512222,0.2280000001192093,0.5580484867095947,0.017117613926529884,0.06256015598773956,-0.11456435918807983,0.10926903039216995
farm_00000,Rice,11,11,0.3309820890426636,-1.0,0.19687728583812714,0.464300274848938,2.6336495876312256,0.22512374818325043,0.4576970636844635,2.2591159343719482,0.2141629457473755,0.00131155364215374,-0.004484670702368021,0.1340985894203186,0.41815632581710815,1.3264398574829102,0.24262899160385132,0.2117687314748764,0.44535577297210693,0.05416666716337204,0.18580108880996704,0.42925748229026794,-0.003225806402042508,0.034254807978868484,-0.0835348442196846,0.09139912575483322
farm_00000,Rice,16,13,0.2939089238643646,-1.0,0.18398268520832062,0.4672386944293976,2.359196424484253,0.21042470633983612,0.45198091864585876,2.101659059524536,0.20440468192100525,0.09055020660161972,-0.10238241404294968,0.2603364586830139,0.39400428533554077,1.2039258480072021,0.20928792655467987,0.218230202794075,0.5053539872169495,0.059759803116321564,0.17307038605213165,0.3874847888946533,-0.004759844392538071,0.03010033443570137,-0.07464374601840973,0.13112427294254303
farm_00000,Rice,15,8,0.41442224383354187,3.0,0.27436399459838867,0.4950757622718811,2.564253568649292,0.24491405487060547,0.4777471423149109,2.126950740814209,0.2352263331413269,0.06300035119056702,-0.10286428779363632,0.18097448348999023,0.471108078956604,1.6588869094848633,0.26143980026245117,0.23963598906993866,0.5452454090118408,0.07606787234544754,0.20045557618141174,0.4387659728527069,0.03131115436553955,0.04294871911406517,-0.09613315016031265,0.10370558500289917
farm_00000,Rice,22,15,0.25928160548210144,-1.0,0.18691322207450867,0.4920084774494171,2.6215882301330566,0.2674627900123596,0.46213293075561523,2.0695621967315674,0.2492571771144867,-0.013213382102549076,0.01795949600636959,0.2287764698266983,0.3162650465965271,0.9134406447410583,0.10632911324501038,0.16179540753364563,0.36599764227867126,-0.030171005055308342,0.07520661503076553,0.25735294818878174,-0.16159175336360931,0.1108749583363533,-0.170228973031044,0.17387235164642334
farm_00000,Rice,14,15,0.32851359248161316,-1.0,0.20104575157165527,0.503513753414154,2.5,0.2280483990907669,0.47411003708839417,2.1117117404937744,0.21567973494529724,-0.009487666189670563,0.013249244540929794,0.23171307146549225,0.42273440957069397,1.3455981016159058,0.2386743724346161,0.2061643898487091,0.4726387560367584,0.055122826248407364,0.17030870914459229,0.3839236795902252,-0.008376194164156914,0.01864100992679596,-0.04346302151679993,0.09652884304523468
farm_00000,Rice,11,12,0.3183225393295288,-1.0,0.19004064798355103,0.4589274823665619,2.350823163986206,0.226405531167984,0.45537757873535156,2.233217716217041,0.21184825897216797,-0.07375797629356384,0.5476254224777222,0.14212916791439056,0.40527066588401794,1.309701919555664,0.23139335215091705,0.21553534269332886,0.48488664627075195,0.042460616677999496,0.1820347011089325,0.41738179326057434,-0.01892120949923992,0.016756433993577957,-0.043918125331401825,0.07907272130250931
farm_00000,Rice,15,13,0.31166571378707886,-1.0,0.1904134899377823,0.4902716279029846,2.5378940105438232,0.22346986830234528,0.4680379033088684,2.0539822578430176,0.2131311446428299,0.15424221754074097,-0.12556952238082886,0.3048209547996521,0.4130321443080902,1.289465069770813,0.23156140744686127,0.2024250626564026,0.43057745695114136,0.05030891299247742,0.1689373254776001,0.383277952671051,-0.003918154165148735,0.0248334351927042,-0.0647146999835968,0.11270037293434143
farm_00000,Rice,18,10,0.31386861205101013,-1.0,0.20030777156352997,0.4821633994579315,2.3851993083953857,0.22201138734817505,0.4749999940395355,2.2408218383789062,0.22999326884746552,0.07133059203624725,-0.13372765481472015,0.2148551493883133,0.44863370060920715,1.5176690816879272,0.24107274413108826,0.22161079943180084,0.4995864927768707,0.056533027440309525,0.18869012594223022,0.3967002332210541,0.008074382320046425,0.0625,-0.13453829288482666,0.15461795032024384
farm_00000,Rice,16,10,0.31449154019355774,-1.0,0.19737505912780762,0.454331636428833,2.1988236904144287,0.20728929340839386,0.4545454680919647,2.0075621604919434,0.20337268710136414,0.06555671244859695,-0.10235026478767395,0.18839459121227264,0.4222848117351532,1.3161070346832275,0.22554224729537964,0.22548365592956543,0.48427537083625793,0.06400232017040253,0.191832035779953,0.41261985898017883,0.02434804104268551,0.038485411554574966,-0.10393093526363373,0.12366719543933868
